n,average
16428,997.34
16429,997.372
16430,997.34
16431,997.34
16432,997.34
16433,997.373
16434,997.341
16435,997.373
16436,997.374
16437,997.341
16438,997.471
16439,997.504
16440,997.504
16441,997.536
16442,997.504
16443,997.504
16444,997.634
16445,997.666
16446,997.634
16447,997.602
16448,997.634
16449,997.635
16450,997.602
16451,997.603
16452,997.732
16453,997.7
16454,997.732
16455,997.7
16456,997.668
16457,997.636
16458,997.603
16459,997.571
16460,997.539
16461,997.507
16462,997.507
16463,997.572
16464,997.572
16465,997.54
16466,997.508
16467,997.475
16468,997.508
16469,997.637
16470,997.605
16471,997.638
16472,997.605
16473,997.573
16474,997.606
16475,997.574
16476,997.638
16477,997.606
16478,997.574
16479,997.607
16480,997.671
16481,997.801
16482,997.93
16483,997.898
16484,997.866
16485,997.866
16486,997.866
16487,997.866
16488,997.866
16489,997.866
16490,997.834
16491,997.802
16492,997.77
16493,997.738
16494,997.738
16495,997.738
16496,997.867
16497,997.835
16498,997.9
16499,997.868
16500,997.868
16501,997.836
16502,997.868
16503,997.836
16504,997.804
16505,997.804
16506,997.772
16507,997.74
16508,997.772
16509,997.74
16510,997.74
16511,997.772
16512,997.773
16513,997.902
16514,997.87
16515,997.87
16516,997.87
16517,997.838
16518,997.806
16519,997.806
16520,997.806
16521,997.806
16522,997.806
16523,997.774
16524,997.903
16525,997.871
16526,997.839
16527,997.807
16528,997.775
16529,997.775
16530,997.743
16531,997.711
16532,997.711
16533,997.679
16534,997.647
16535,997.614
16536,997.582
16537,997.55
16538,997.583
16539,997.583
16540,997.583
16541,997.615
16542,997.744
16543,997.777
16544,997.745
16545,997.712
16546,997.68
16547,997.648
16548,997.648
16549,997.616
16550,997.584
16551,997.585
16552,997.552
16553,997.52
16554,997.553
16555,997.553
16556,997.618
16557,997.585
16558,997.65
16559,997.618
16560,997.586
16561,997.554
16562,997.554
16563,997.522
16564,997.49
16565,997.522
16566,997.49
16567,997.491
16568,997.523
16569,997.491
16570,997.459
16571,997.459
16572,997.427
16573,997.427
16574,997.395
16575,997.363
16576,997.331
16577,997.331
16578,997.332
16579,997.3
16580,997.428
16581,997.428
16582,997.461
16583,997.461
16584,997.429
16585,997.397
16586,997.397
16587,997.365
16588,997.365
16589,997.333
16590,997.333
16591,997.301
16592,997.302
16593,997.27
16594,997.238
16595,997.206
16596,997.174
16597,997.174
16598,997.174
16599,997.142
16600,997.271
16601,997.303
16602,997.271
16603,997.4
16604,997.4
16605,997.368
16606,997.336
16607,997.336
16608,997.368
16609,997.336
16610,997.304
16611,997.272
16612,997.273
16613,997.273
16614,997.305
16615,997.273
16616,997.273
16617,997.241
16618,997.242
16619,997.21
16620,997.178
16621,997.146
16622,997.178
16623,997.178
16624,997.211
16625,997.179
16626,997.147
16627,997.275
16628,997.243
16629,997.211
16630,997.212
16631,997.276
16632,997.276
16633,997.244
16634,997.244
16635,997.212
16636,997.213
16637,997.213
16638,997.181
16639,997.149
16640,997.181
16641,997.149
16642,997.118
16643,997.15
16644,997.278
16645,997.246
16646,997.374
16647,997.342
16648,997.31
16649,997.375
16650,997.343
16651,997.375
16652,997.375
16653,997.343
16654,997.311
16655,997.28
16656,997.248
16657,997.28
16658,997.28
16659,997.248
16660,997.249
16661,997.217
16662,997.185
16663,997.185
16664,997.153
16665,997.153
16666,997.122
16667,997.122
16668,997.09
16669,997.058
16670,997.026
16671,996.995
16672,996.963
16673,996.995
16674,997.027
16675,996.995
16676,996.964
16677,996.996
16678,996.964
16679,996.996
16680,996.996
16681,996.965
16682,996.933
16683,996.933
16684,996.933
16685,997.061
16686,997.029
16687,996.998
16688,996.998
16689,996.998
16690,996.998
16691,996.966
16692,996.967
16693,996.967
16694,996.935
16695,996.967
16696,996.935
16697,996.936
16698,996.936
16699,996.936
16700,996.904
16701,996.873
16702,996.873
16703,996.841
16704,996.873
16705,996.842
16706,996.842
16707,996.969
16708,997.001
16709,996.97
16710,996.97
16711,996.97
16712,996.938
16713,996.939
16714,996.907
16715,996.875
16716,996.875
16717,996.844
16718,996.844
16719,996.812
16720,996.812
16721,996.813
16722,996.877
16723,996.909
16724,996.877
16725,996.845
16726,996.877
16727,996.846
16728,996.973
16729,996.973
16730,997.101
16731,997.069
16732,997.037
16733,997.038
16734,997.07
16735,997.038
16736,997.006
16737,996.975
16738,997.007
16739,997.007
16740,996.975
16741,997.039
16742,997.039
16743,997.008
16744,997.008
16745,996.976
16746,996.945
16747,996.945
16748,996.945
16749,996.913
16750,996.914
16751,996.946
16752,996.914
16753,996.978
16754,996.946
16755,996.946
16756,996.915
16757,996.883
16758,996.947
16759,996.915
16760,996.916
16761,996.948
16762,997.011
16763,996.98
16764,996.948
16765,996.948
16766,996.917
16767,996.885
16768,996.854
16769,996.822
16770,996.79
16771,996.791
16772,996.854
16773,996.855
16774,996.918
16775,996.887
16776,996.919
16777,996.887
16778,996.951
16779,996.951
16780,996.951
16781,996.951
16782,996.92
16783,996.888
16784,996.92
16785,996.889
16786,996.857
16787,996.984
16788,996.953
16789,996.953
16790,996.921
16791,996.953
16792,996.922
16793,996.985
16794,996.985
16795,997.049
16796,997.018
16797,996.986
16798,996.986
16799,997.018
16800,997.018
16801,997.05
16802,997.019
16803,996.987
16804,996.987
16805,996.956
16806,996.956
16807,996.925
16808,996.893
16809,996.893
16810,996.862
16811,996.862
16812,996.862
16813,996.989
16814,997.021
16815,997.021
16816,997.021
16817,996.99
16818,996.99
16819,997.117
16820,997.117
16821,997.085
16822,997.212
16823,997.181
16824,997.149
16825,997.149
16826,997.118
16827,997.086
16828,997.055
16829,997.023
16830,996.992
16831,996.992
16832,996.96
16833,996.929
16834,996.898
16835,996.898
16836,996.898
16837,996.898
16838,996.867
16839,996.835
16840,996.962
16841,996.994
16842,996.994
16843,996.962
16844,996.931
16845,997.058
16846,997.026
16847,996.995
16848,997.026
16849,996.995
16850,997.027
16851,997.09
16852,997.059
16853,997.059
16854,997.059
16855,997.028
16856,996.996
16857,996.965
16858,996.997
16859,996.965
16860,996.934
16861,996.902
16862,996.871
16863,996.903
16864,996.903
16865,996.903
16866,996.872
16867,996.904
16868,996.872
16869,996.872
16870,996.873
16871,996.904
16872,996.936
16873,997
16874,997
16875,997.032
16876,997.032
16877,997.032
16878,997.032
16879,997.001
16880,996.969
16881,996.938
16882,996.907
16883,996.907
16884,996.875
16885,996.876
16886,996.844
16887,996.844
16888,996.845
16889,996.813
16890,996.845
16891,996.814
16892,996.782
16893,996.814
16894,996.783
16895,996.751
16896,996.752
16897,996.878
16898,996.846
16899,996.815
16900,996.784
16901,996.752
16902,996.721
16903,996.69
16904,996.658
16905,996.785
16906,996.785
16907,996.753
16908,996.722
16909,996.848
16910,996.848
16911,996.88
16912,996.849
16913,996.817
16914,996.849
16915,996.881
16916,996.85
16917,996.818
16918,996.818
16919,996.819
16920,996.787
16921,996.756
16922,996.756
16923,996.757
16924,996.725
16925,996.725
16926,996.694
16927,996.726
16928,996.758
16929,996.758
16930,996.821
16931,996.821
16932,996.821
16933,996.822
16934,996.79
16935,996.853
16936,996.822
16937,996.822
16938,996.791
16939,996.76
16940,996.729
16941,996.697
16942,996.697
16943,996.823
16944,996.823
16945,996.792
16946,996.855
16947,996.824
16948,996.793
16949,996.793
16950,996.762
16951,996.793
16952,996.762
16953,996.762
16954,996.825
16955,996.826
16956,996.794
16957,996.826
16958,996.889
16959,996.858
16960,996.827
16961,996.858
16962,996.984
16963,997.11
16964,997.11
16965,997.235
16966,997.267
16967,997.236
16968,997.267
16969,997.236
16970,997.205
16971,997.205
16972,997.237
16973,997.237
16974,997.3
16975,997.269
16976,997.237
16977,997.206
16978,997.332
16979,997.363
16980,997.332
16981,997.364
16982,997.332
16983,997.364
16984,997.333
16985,997.302
16986,997.27
16987,997.239
16988,997.239
16989,997.239
16990,997.24
16991,997.271
16992,997.303
16993,997.303
16994,997.303
16995,997.303
16996,997.335
16997,997.366
16998,997.335
16999,997.304
17000,997.273
17001,997.242
17002,997.21
17003,997.242
17004,997.211
17005,997.18
17006,997.18
17007,997.18
17008,997.149
17009,997.149
17010,997.18
17011,997.306
17012,997.369
17013,997.369
17014,997.338
17015,997.306
17016,997.275
17017,997.244
17018,997.276
17019,997.307
17020,997.307
17021,997.37
17022,997.339
17023,997.339
17024,997.371
17025,997.371
17026,997.34
17027,997.308
17028,997.371
17029,997.371
17030,997.34
17031,997.309
17032,997.278
17033,997.341
17034,997.403
17035,997.466
17036,997.435
17037,997.435
17038,997.56
17039,997.529
17040,997.498
17041,997.53
17042,997.53
17043,997.499
17044,997.624
17045,997.655
17046,997.686
17047,997.655
17048,997.656
17049,997.687
17050,997.687
17051,997.687
17052,997.687
17053,997.75
17054,997.813
17055,997.844
17056,997.844
17057,997.876
17058,997.844
17059,997.845
17060,997.813
17061,997.782
17062,997.782
17063,997.751
17064,997.752
17065,997.72
17066,997.689
17067,997.658
17068,997.627
17069,997.596
17070,997.565
17071,997.534
17072,997.503
17073,997.472
17074,997.441
17075,997.41
17076,997.41
17077,997.379
17078,997.348
17079,997.317
17080,997.286
17081,997.255
17082,997.255
17083,997.224
17084,997.224
17085,997.193
17086,997.162
17087,997.162
17088,997.131
17089,997.1
17090,997.1
17091,997.101
17092,997.07
17093,997.101
17094,997.226
17095,997.35
17096,997.319
17097,997.288
17098,997.257
17099,997.382
17100,997.382
17101,997.507
17102,997.476
17103,997.445
17104,997.445
17105,997.414
17106,997.445
17107,997.414
17108,997.383
17109,997.352
17110,997.321
17111,997.353
17112,997.477
17113,997.446
17114,997.415
17115,997.447
17116,997.447
17117,997.478
17118,997.478
17119,997.447
17120,997.479
17121,997.51
17122,997.51
17123,997.572
17124,997.604
17125,997.573
17126,997.697
17127,997.666
17128,997.635
17129,997.635
17130,997.604
17131,997.573
17132,997.542
17133,997.512
17134,997.512
17135,997.512
17136,997.543
17137,997.512
17138,997.543
17139,997.544
17140,997.513
17141,997.482
17142,997.451
17143,997.42
17144,997.42
17145,997.451
17146,997.576
17147,997.576
17148,997.607
17149,997.576
17150,997.545
17151,997.514
17152,997.483
17153,997.608
17154,997.608
17155,997.577
17156,997.701
17157,997.732
17158,997.732
17159,997.732
17160,997.702
17161,997.671
17162,997.64
17163,997.64
17164,997.609
17165,997.609
17166,997.671
17167,997.703
17168,997.672
17169,997.641
17170,997.641
17171,997.672
17172,997.641
17173,997.61
17174,997.579
17175,997.611
17176,997.58
17177,997.704
17178,997.673
17179,997.642
17180,997.611
17181,997.611
17182,997.735
17183,997.705
17184,997.705
17185,997.674
17186,997.736
17187,997.705
17188,997.674
17189,997.674
17190,997.644
17191,997.613
17192,997.582
17193,997.551
17194,997.551
17195,997.52
17196,997.489
17197,997.459
17198,997.459
17199,997.428
17200,997.397
17201,997.366
17202,997.366
17203,997.336
17204,997.367
17205,997.367
17206,997.336
17207,997.367
17208,997.336
17209,997.337
17210,997.306
17211,997.368
17212,997.43
17213,997.399
17214,997.399
17215,997.43
17216,997.431
17217,997.431
17218,997.431
17219,997.493
17220,997.462
17221,997.431
17222,997.401
17223,997.401
17224,997.37
17225,997.339
17226,997.339
17227,997.34
17228,997.309
17229,997.34
17230,997.309
17231,997.278
17232,997.279
17233,997.248
17234,997.248
17235,997.248
17236,997.279
17237,997.341
17238,997.341
17239,997.465
17240,997.465
17241,997.434
17242,997.558
17243,997.589
17244,997.713
17245,997.682
17246,997.651
17247,997.775
17248,997.744
17249,997.744
17250,997.806
17251,997.775
17252,997.745
17253,997.745
17254,997.714
17255,997.776
17256,997.745
17257,997.714
17258,997.715
17259,997.715
17260,997.838
17261,997.869
17262,997.839
17263,997.808
17264,997.87
17265,997.839
17266,997.808
17267,997.778
17268,997.747
17269,997.747
17270,997.716
17271,997.685
17272,997.686
17273,997.655
17274,997.624
17275,997.593
17276,997.563
17277,997.563
17278,997.625
17279,997.625
17280,997.594
17281,997.625
17282,997.625
17283,997.656
17284,997.626
17285,997.595
17286,997.595
17287,997.564
17288,997.565
17289,997.596
17290,997.565
17291,997.534
17292,997.504
17293,997.473
17294,997.473
17295,997.442
17296,997.412
17297,997.381
17298,997.381
17299,997.351
17300,997.382
17301,997.382
17302,997.351
17303,997.351
17304,997.413
17305,997.536
17306,997.506
17307,997.475
17308,997.598
17309,997.598
17310,997.568
17311,997.537
17312,997.537
17313,997.599
17314,997.63
17315,997.599
17316,997.599
17317,997.569
17318,997.569
17319,997.569
17320,997.631
17321,997.662
17322,997.692
17323,997.816
17324,997.846
17325,997.847
17326,997.816
17327,997.816
17328,997.816
17329,997.786
17330,997.816
17331,997.786
17332,997.755
17333,997.725
17334,997.694
17335,997.756
17336,997.725
17337,997.725
17338,997.695
17339,997.664
17340,997.633
17341,997.664
17342,997.634
17343,997.603
17344,997.665
17345,997.696
17346,997.665
17347,997.634
17348,997.696
17349,997.665
17350,997.635
17351,997.604
17352,997.604
17353,997.605
17354,997.605
17355,997.574
17356,997.574
17357,997.544
17358,997.513
17359,997.483
17360,997.452
17361,997.452
17362,997.422
17363,997.453
17364,997.575
17365,997.575
17366,997.545
17367,997.514
17368,997.637
17369,997.699
17370,997.699
17371,997.668
17372,997.699
17373,997.699
17374,997.699
17375,997.669
17376,997.7
17377,997.669
17378,997.639
17379,997.608
17380,997.67
17381,997.67
17382,997.639
17383,997.639
17384,997.609
17385,997.578
17386,997.548
17387,997.517
17388,997.548
17389,997.518
17390,997.487
17391,997.61
17392,997.61
17393,997.671
17394,997.641
17395,997.61
17396,997.733
17397,997.733
17398,997.702
17399,997.672
17400,997.672
17401,997.734
17402,997.703
17403,997.734
17404,997.734
17405,997.703
17406,997.673
17407,997.673
17408,997.643
17409,997.643
17410,997.765
17411,997.735
17412,997.735
17413,997.704
17414,997.674
17415,997.644
17416,997.613
17417,997.583
17418,997.552
17419,997.522
17420,997.491
17421,997.491
17422,997.461
17423,997.431
17424,997.461
17425,997.431
17426,997.431
17427,997.553
17428,997.676
17429,997.645
17430,997.615
17431,997.676
17432,997.646
17433,997.646
17434,997.646
17435,997.616
17436,997.585
17437,997.555
17438,997.524
17439,997.524
17440,997.494
17441,997.464
17442,997.464
17443,997.525
17444,997.495
17445,997.464
17446,997.495
17447,997.556
17448,997.526
17449,997.495
17450,997.465
17451,997.435
17452,997.435
17453,997.557
17454,997.527
17455,997.527
17456,997.496
17457,997.496
17458,997.497
17459,997.497
17460,997.497
17461,997.528
17462,997.589
17463,997.65
17464,997.772
17465,997.772
17466,997.742
17467,997.711
17468,997.834
17469,997.803
17470,997.834
17471,997.864
17472,997.834
17473,997.804
17474,997.773
17475,997.743
17476,997.713
17477,997.682
17478,997.652
17479,997.622
17480,997.591
17481,997.561
17482,997.53
17483,997.531
17484,997.531
17485,997.5
17486,997.47
17487,997.47
17488,997.47
17489,997.471
17490,997.592
17491,997.562
17492,997.562
17493,997.532
17494,997.502
17495,997.471
17496,997.441
17497,997.411
17498,997.38
17499,997.35
17500,997.35
17501,997.32
17502,997.29
17503,997.32
17504,997.351
17505,997.382
17506,997.503
17507,997.473
17508,997.534
17509,997.504
17510,997.474
17511,997.443
17512,997.413
17513,997.444
17514,997.505
17515,997.566
17516,997.566
17517,997.535
17518,997.596
17519,997.566
17520,997.536
17521,997.597
17522,997.658
17523,997.688
17524,997.689
17525,997.719
17526,997.689
17527,997.75
17528,997.871
17529,997.841
17530,997.872
17531,997.872
17532,997.842
17533,997.872
17534,997.872
17535,997.872
17536,997.872
17537,997.842
17538,997.903
17539,997.873
17540,997.873
17541,997.843
17542,997.812
17543,997.782
17544,997.752
17545,997.722
17546,997.722
17547,997.783
17548,997.753
17549,997.753
17550,997.783
17551,997.783
17552,997.783
17553,997.814
17554,997.784
17555,997.784
17556,997.754
17557,997.754
17558,997.754
17559,997.815
17560,997.876
17561,997.906
17562,997.876
17563,997.846
17564,997.846
17565,997.846
17566,997.816
17567,997.937
17568,997.907
17569,998.028
17570,998.149
17571,998.119
17572,998.119
17573,998.241
17574,998.271
17575,998.241
17576,998.362
17577,998.332
17578,998.362
17579,998.332
17580,998.302
17581,998.302
17582,998.333
17583,998.454
17584,998.454
17585,998.424
17586,998.454
17587,998.424
17588,998.394
17589,998.394
17590,998.364
17591,998.485
17592,998.485
17593,998.455
17594,998.455
17595,998.425
17596,998.394
17597,998.364
17598,998.334
17599,998.334
17600,998.334
17601,998.304
17602,998.274
17603,998.274
17604,998.244
17605,998.214
17606,998.183
17607,998.304
17608,998.305
17609,998.274
17610,998.244
17611,998.275
17612,998.305
17613,998.275
17614,998.335
17615,998.336
17616,998.305
17617,998.426
17618,998.396
17619,998.366
17620,998.336
17621,998.306
17622,998.276
17623,998.336
17624,998.336
17625,998.367
17626,998.367
17627,998.337
17628,998.337
17629,998.337
17630,998.307
17631,998.277
17632,998.246
17633,998.277
17634,998.247
17635,998.368
17636,998.368
17637,998.338
17638,998.338
17639,998.308
17640,998.368
17641,998.338
17642,998.308
17643,998.308
17644,998.278
17645,998.308
17646,998.278
17647,998.278
17648,998.248
17649,998.218
17650,998.278
17651,998.309
17652,998.309
17653,998.43
17654,998.43
17655,998.46
17656,998.46
17657,998.43
17658,998.43
17659,998.46
17660,998.521
17661,998.581
17662,998.702
17663,998.732
17664,998.702
17665,998.672
17666,998.733
17667,998.733
17668,998.703
17669,998.703
17670,998.733
17671,998.733
17672,998.703
17673,998.673
17674,998.733
17675,998.703
17676,998.673
17677,998.703
17678,998.673
17679,998.703
17680,998.673
17681,998.704
17682,998.704
17683,998.674
17684,998.674
17685,998.704
17686,998.824
17687,998.825
17688,998.794
17689,998.795
17690,998.764
17691,998.734
17692,998.734
17693,998.735
17694,998.705
17695,998.674
17696,998.675
17697,998.735
17698,998.705
17699,998.735
17700,998.735
17701,998.705
17702,998.765
17703,998.735
17704,998.705
17705,998.675
17706,998.645
17707,998.645
17708,998.615
17709,998.615
17710,998.585
17711,998.555
17712,998.616
17713,998.586
17714,998.556
17715,998.616
17716,998.586
17717,998.556
17718,998.526
17719,998.496
17720,998.466
17721,998.466
17722,998.586
17723,998.556
17724,998.526
17725,998.526
17726,998.647
17727,998.617
17728,998.617
17729,998.617
17730,998.617
17731,998.587
17732,998.617
17733,998.737
17734,998.707
17735,998.738
17736,998.858
17737,998.828
17738,998.798
17739,998.798
17740,998.768
17741,998.798
17742,998.798
17743,998.798
17744,998.768
17745,998.768
17746,998.738
17747,998.858
17748,998.828
17749,998.829
17750,998.799
17751,998.829
17752,998.949
17753,998.919
17754,998.889
17755,998.889
17756,998.859
17757,998.919
17758,998.889
17759,998.949
17760,999.009
17761,999.009
17762,999.009
17763,998.98
17764,998.95
17765,998.92
17766,998.92
17767,998.89
17768,998.89
17769,998.89
17770,999.01
17771,999.13
17772,999.1
17773,999.22
17774,999.22
17775,999.28
17776,999.25
17777,999.31
17778,999.28
17779,999.25
17780,999.28
17781,999.25
17782,999.22
17783,999.25
17784,999.22
17785,999.221
17786,999.191
17787,999.161
17788,999.161
17789,999.191
17790,999.191
17791,999.191
17792,999.311
17793,999.311
17794,999.281
17795,999.281
17796,999.281
17797,999.251
17798,999.311
17799,999.281
17800,999.281
17801,999.251
17802,999.221
17803,999.281
17804,999.341
17805,999.311
17806,999.311
17807,999.311
17808,999.341
17809,999.461
17810,999.431
17811,999.461
17812,999.491
17813,999.521
17814,999.491
17815,999.521
17816,999.521
17817,999.521
17818,999.641
17819,999.761
17820,999.761
17821,999.731
17822,999.761
17823,999.761
17824,999.731
17825,999.761
17826,999.731
17827,999.731
17828,999.761
17829,999.761
17830,999.791
17831,999.761
17832,999.791
17833,999.761
17834,999.761
17835,999.731
17836,999.701
17837,999.671
17838,999.641
17839,999.701
17840,999.821
17841,999.851
17842,999.821
17843,999.821
17844,999.791
17845,999.761
17846,999.731
17847,999.701
17848,999.731
17849,999.761
17850,999.761
17851,999.761
17852,999.731
17853,999.851
17854,999.821
17855,999.791
17856,999.761
17857,999.731
17858,999.761
17859,999.731
17860,999.701
17861,999.821
17862,999.851
17863,999.881
17864,999.881
17865,999.851
17866,999.851
17867,999.851
17868,999.821
17869,999.881
17870,999.851
17871,999.821
17872,999.821
17873,999.791
17874,999.761
17875,999.732
17876,999.761
17877,999.732
17878,999.761
17879,999.791
17880,999.761
17881,999.732
17882,999.761
17883,999.761
17884,999.791
17885,999.821
17886,999.791
17887,999.762
17888,999.732
17889,999.702
17890,999.672
17891,999.642
17892,999.613
17893,999.583
17894,999.553
17895,999.523
17896,999.494
17897,999.464
17898,999.464
17899,999.464
17900,999.494
17901,999.464
17902,999.434
17903,999.404
17904,999.375
17905,999.434
17906,999.434
17907,999.434
17908,999.434
17909,999.405
17910,999.434
17911,999.405
17912,999.375
17913,999.375
17914,999.375
17915,999.345
17916,999.316
17917,999.286
17918,999.286
17919,999.256
17920,999.226
17921,999.227
17922,999.197
17923,999.316
17924,999.286
17925,999.405
17926,999.435
17927,999.435
17928,999.405
17929,999.375
17930,999.435
17931,999.405
17932,999.376
17933,999.346
17934,999.346
17935,999.316
17936,999.346
17937,999.316
17938,999.316
17939,999.435
17940,999.406
17941,999.406
17942,999.524
17943,999.643
17944,999.673
17945,999.643
17946,999.614
17947,999.584
17948,999.554
17949,999.614
17950,999.733
17951,999.762
17952,999.733
17953,999.762
17954,999.822
17955,999.851
17956,999.822
17957,999.792
17958,999.762
17959,999.733
17960,999.762
17961,999.762
17962,999.733
17963,999.703
17964,999.733
17965,999.733
17966,999.763
17967,999.763
17968,999.763
17969,999.733
17970,999.763
17971,999.733
17972,999.763
17973,999.763
17974,999.733
17975,999.763
17976,999.733
17977,999.792
17978,999.792
17979,999.763
17980,999.733
17981,999.763
17982,999.733
17983,999.703
17984,999.822
17985,999.822
17986,999.792
17987,999.763
17988,999.733
17989,999.704
17990,999.674
17991,999.674
17992,999.674
17993,999.644
17994,999.615
17995,999.615
17996,999.585
17997,999.556
17998,999.526
17999,999.496
18000,999.467
18001,999.437
18002,999.408
18003,999.378
18004,999.497
18005,999.467
18006,999.437
18007,999.437
18008,999.408
18009,999.378
18010,999.408
18011,999.378
18012,999.378
18013,999.438
18014,999.408
18015,999.378
18016,999.408
18017,999.379
18018,999.408
18019,999.408
18020,999.379
18021,999.349
18022,999.349
18023,999.349
18024,999.32
18025,999.32
18026,999.29
18027,999.349
18028,999.32
18029,999.32
18030,999.32
18031,999.29
18032,999.261
18033,999.261
18034,999.231
18035,999.202
18036,999.172
18037,999.143
18038,999.172
18039,999.143
18040,999.113
18041,999.084
18042,999.084
18043,999.143
18044,999.143
18045,999.261
18046,999.232
18047,999.202
18048,999.173
18049,999.173
18050,999.173
18051,999.173
18052,999.173
18053,999.144
18054,999.114
18055,999.114
18056,999.114
18057,999.085
18058,999.085
18059,999.055
18060,999.085
18061,999.203
18062,999.321
18063,999.321
18064,999.351
18065,999.351
18066,999.321
18067,999.292
18068,999.262
18069,999.262
18070,999.233
18071,999.203
18072,999.174
18073,999.174
18074,999.203
18075,999.204
18076,999.204
18077,999.322
18078,999.292
18079,999.263
18080,999.233
18081,999.263
18082,999.233
18083,999.204
18084,999.233
18085,999.233
18086,999.233
18087,999.204
18088,999.204
18089,999.204
18090,999.175
18091,999.204
18092,999.175
18093,999.175
18094,999.175
18095,999.175
18096,999.146
18097,999.175
18098,999.146
18099,999.116
18100,999.116
18101,999.087
18102,999.087
18103,999.058
18104,999.028
18105,999.028
18106,998.999
18107,999.028
18108,999.028
18109,998.999
18110,998.97
18111,998.94
18112,998.94
18113,998.911
18114,998.882
18115,998.911
18116,998.941
18117,998.999
18118,999.058
18119,999.029
18120,999
18121,998.97
18122,998.941
18123,998.912
18124,998.882
18125,998.882
18126,998.853
18127,998.853
18128,998.824
18129,998.883
18130,998.853
18131,998.853
18132,998.883
18133,998.853
18134,998.853
18135,998.824
18136,998.883
18137,999.001
18138,999.059
18139,999.03
18140,999.03
18141,999.03
18142,999.03
18143,999.03
18144,999.03
18145,999.03
18146,999.001
18147,998.972
18148,999.089
18149,999.06
18150,999.031
18151,999.001
18152,999.001
18153,999.001
18154,999.119
18155,999.148
18156,999.148
18157,999.148
18158,999.207
18159,999.178
18160,999.237
18161,999.266
18162,999.266
18163,999.296
18164,999.266
18165,999.384
18166,999.354
18167,999.354
18168,999.325
18169,999.384
18170,999.501
18171,999.531
18172,999.501
18173,999.501
18174,999.501
18175,999.472
18176,999.443
18177,999.413
18178,999.384
18179,999.413
18180,999.384
18181,999.384
18182,999.384
18183,999.355
18184,999.472
18185,999.589
18186,999.56
18187,999.677
18188,999.648
18189,999.678
18190,999.648
18191,999.765
18192,999.765
18193,999.795
18194,999.766
18195,999.736
18196,999.736
18197,999.853
18198,999.853
18199,999.912
18200,999.883
18201,999.883
18202,999.912
18203,999.883
18204,999.941
18205,999.971
18206,1000
18207,999.971
18208,999.941
18209,1000
18210,999.971
18211,999.971
18212,1000
18213,999.971
18214,999.971
18215,999.941
18216,999.912
18217,999.912
18218,999.912
18219,999.883
18220,999.854
18221,999.883
18222,999.854
18223,999.824
18224,999.854
18225,999.883
18226,999.854
18227,999.854
18228,999.824
18229,999.795
18230,999.766
18231,999.737
18232,999.737
18233,999.766
18234,999.737
18235,999.708
18236,999.678
18237,999.649
18238,999.62
18239,999.591
18240,999.562
18241,999.532
18242,999.562
18243,999.532
18244,999.562
18245,999.532
18246,999.591
18247,999.591
18248,999.562
18249,999.562
18250,999.591
18251,999.562
18252,999.533
18253,999.533
18254,999.562
18255,999.533
18256,999.533
18257,999.533
18258,999.562
18259,999.533
18260,999.533
18261,999.504
18262,999.533
18263,999.533
18264,999.504
18265,999.504
18266,999.533
18267,999.533
18268,999.504
18269,999.504
18270,999.475
18271,999.446
18272,999.416
18273,999.416
18274,999.387
18275,999.417
18276,999.475
18277,999.446
18278,999.417
18279,999.388
18280,999.388
18281,999.388
18282,999.417
18283,999.475
18284,999.592
18285,999.65
18286,999.767
18287,999.738
18288,999.708
18289,999.708
18290,999.679
18291,999.65
18292,999.621
18293,999.592
18294,999.563
18295,999.534
18296,999.505
18297,999.475
18298,999.476
18299,999.476
18300,999.446
18301,999.417
18302,999.417
18303,999.534
18304,999.563
18305,999.68
18306,999.65
18307,999.65
18308,999.621
18309,999.592
18310,999.563
18311,999.563
18312,999.621
18313,999.592
18314,999.651
18315,999.651
18316,999.622
18317,999.68
18318,999.651
18319,999.68
18320,999.68
18321,999.738
18322,999.709
18323,999.68
18324,999.68
18325,999.738
18326,999.709
18327,999.709
18328,999.68
18329,999.651
18330,999.709
18331,999.68
18332,999.651
18333,999.651
18334,999.767
18335,999.738
18336,999.796
18337,999.767
18338,999.884
18339,1000
18340,1000
18341,999.971
18342,999.942
18343,999.913
18344,999.884
18345,999.855
18346,999.884
18347,999.884
18348,999.855
18349,999.855
18350,999.855
18351,999.826
18352,999.797
18353,999.855
18354,999.855
18355,999.826
18356,999.797
18357,999.913
18358,999.884
18359,999.913
18360,999.942
18361,999.971
18362,999.942
18363,999.913
18364,999.913
18365,999.884
18366,999.884
18367,999.855
18368,999.855
18369,999.826
18370,999.826
18371,999.942
18372,999.971
18373,1000.09
18374,1000.06
18375,1000.06
18376,1000.09
18377,1000.06
18378,1000.03
18379,1000.06
18380,1000.03
18381,1000.06
18382,1000.06
18383,1000.09
18384,1000.06
18385,1000.03
18386,1000
18387,1000.12
18388,1000.17
18389,1000.23
18390,1000.2
18391,1000.32
18392,1000.43
18393,1000.41
18394,1000.38
18395,1000.35
18396,1000.38
18397,1000.35
18398,1000.46
18399,1000.43
18400,1000.41
18401,1000.38
18402,1000.35
18403,1000.46
18404,1000.43
18405,1000.49
18406,1000.52
18407,1000.55
18408,1000.61
18409,1000.61
18410,1000.58
18411,1000.55
18412,1000.55
18413,1000.55
18414,1000.55
18415,1000.58
18416,1000.55
18417,1000.55
18418,1000.52
18419,1000.58
18420,1000.55
18421,1000.52
